# Date	dTime (d)	Depth GWT (cm)	Precipitation (mm)	NetRadiation (W/m2)	Air Temperature (Celsius - 175 cm)	Relative Humidity (-)	Wind Speed (m/s)
24/01/2015 04:00	103.2916667	-61.89	2.54	18.9	0.35	98.02	4.57
24/01/2015 05:00	103.3333333	-61.961	2.18	-1.9	0.78	100	2.52
24/01/2015 06:00	103.375	-61.879	2.35	-12.7	1.14	100	2.59
24/01/2015 07:00	103.4166667	-61.591	0.15	-5.5	0.95	100	1.76
24/01/2015 08:00	103.4583333	-59.429	0.03	-14.2	1.28	100	1.8
24/01/2015 09:00	103.5	-57.82	0	-25.1	1.61	100	1.14
24/01/2015 10:00	103.5416667	-56.965	0	71.8	3.9	99.11	2.21
24/01/2015 11:00	103.5833333	-55.778	0	114.4	6.04	91.98	3.76
24/01/2015 12:00	103.625	-55.1	0	135.6	7.59	84.8	4.53
24/01/2015 13:00	103.6666667	-53.875	0	91.2	7.28	79.02	5.73
24/01/2015 14:00	103.7083333	-52.921	0	45	7.08	80.13	5.17
24/01/2015 15:00	103.75	-52.59	0	25.8	6.58	82.52	4.85
24/01/2015 16:00	103.7916667	-51.651	0	-38.2	5.97	83.27	3.59
24/01/2015 17:00	103.8333333	-51.57	0	-8.4	5.62	85.79	3.1
24/01/2015 18:00	103.875	-51.228	0	-54	4.84	87.93	2.15
24/01/2015 19:00	103.9166667	-51.089	0	-57.1	3.47	92.38	1.32
24/01/2015 20:00	103.9583333	-50.763	0	-54.2	0.45	100	0.39
24/01/2015 21:00	104	-50.485	0	-52.6	-0.37	100	0.35
24/01/2015 22:00	104.0416667	-50.296	0	-50.3	-0.89	100	0.66
24/01/2015 23:00	104.0833333	-50.238	0	-44.3	-0.92	100	0.5
25/01/2015 00:00	104.125	-49.977	0	-49.9	-1.05	100	0.52
25/01/2015 01:00	104.1666667	-49.992	0	-48	-1.21	100	0.07
25/01/2015 02:00	104.2083333	-49.946	0	-46	-1.81	100	0.43
25/01/2015 03:00	104.25	-50.596	0	-37.9	-1.55	100	0.28
25/01/2015 04:00	104.2916667	-50.844	0	-14.5	-1.34	100	0.2
25/01/2015 05:00	104.3333333	-51.346	0	-9.7	-0.81	100	0.17
25/01/2015 06:00	104.375	-52.148	0	-18.9	-0.47	100	0.37
25/01/2015 07:00	104.4166667	-52.513	0	-3.7	0.68	100	0.5
25/01/2015 08:00	104.4583333	-52.688	0	-0.7	1.33	100	0.68
25/01/2015 09:00	104.5	-52.733	0	53.2	2.17	100	0.57
25/01/2015 10:00	104.5416667	-53.373	0	50.4	2.87	100	0.93
25/01/2015 11:00	104.5833333	-53.433	0	40.3	3.63	100	1.02
25/01/2015 12:00	104.625	-53.048	0	73.8	4.63	99.79	1.66
25/01/2015 13:00	104.6666667	-52.801	0	80	5.63	96.1	1.53
25/01/2015 14:00	104.7083333	-52.626	0	50.5	6.36	92.2	1.4
25/01/2015 15:00	104.75	-52	0	20.9	6.03	91.65	1.97
25/01/2015 16:00	104.7916667	-51.764	0	-2.2	5.67	93.36	1.05
25/01/2015 17:00	104.8333333	-52.325	0.04	-7.2	5.3	94.78	1.2
25/01/2015 18:00	104.875	-52.223	0.03	-11.7	5.1	96.38	1.59
25/01/2015 19:00	104.9166667	-52.101	0.03	-13.4	5.19	96.37	1.4
25/01/2015 20:00	104.9583333	-52.814	0.07	-8.8	5.15	97.57	1.27
25/01/2015 21:00	105	-52.596	0.21	-10.6	5.14	98.41	1.54
25/01/2015 22:00	105.0416667	-52.859	0.27	-11.7	5.09	98.95	2.29
25/01/2015 23:00	105.0833333	-52.255	0	-10.5	4.92	100	2.25
26/01/2015 00:00	105.125	-52.02	0	-7.4	5.13	99.36	2.54
26/01/2015 01:00	105.1666667	-51.825	0	-4.9	5.21	99.2	2.43
26/01/2015 02:00	105.2083333	-51.787	0	-1.4	5.26	100	1.26
26/01/2015 03:00	105.25	-51.614	0	-0.9	5.32	100	1.51
26/01/2015 04:00	105.2916667	-51.345	0	-0.3	5.32	100	1.93
26/01/2015 05:00	105.3333333	-51.475	0.03	0.2	5.41	100	1.67
26/01/2015 06:00	105.375	-51.563	0.07	2	5.54	100	1.38
26/01/2015 07:00	105.4166667	-51.604	0.16	3.1	6.04	100	1.13
26/01/2015 08:00	105.4583333	-51.787	0.08	5.5	6.41	100	0.99
26/01/2015 09:00	105.5	-52.173	0	14.3	6.76	100	1.29
26/01/2015 10:00	105.5416667	-52.756	0.04	16.6	7.32	100	1.22
26/01/2015 11:00	105.5833333	-52.756	0.04	39.8	8.41	100	1.44
26/01/2015 12:00	105.625	-52.803	0.37	25.5	9.55	100	3.23
26/01/2015 13:00	105.6666667	-53.106	0.52	33.9	9.76	100	3.61
26/01/2015 14:00	105.7083333	-52.779	0	7.3	9.31	100	4.71
26/01/2015 15:00	105.75	-52.558	0	17.4	9.58	97.17	3.99
26/01/2015 16:00	105.7916667	-52.127	0	-8.3	9.24	93.05	3.69
26/01/2015 17:00	105.8333333	-51.871	0	-13.3	8.81	84.41	5.33
26/01/2015 18:00	105.875	-52.174	0	-42.6	7.81	83.49	3.42
26/01/2015 19:00	105.9166667	-52.28	0	-29.7	7.3	86.21	3.11
26/01/2015 20:00	105.9583333	-52.628	0	-36	6.73	87.45	3.14
26/01/2015 21:00	106	-53.221	0	-9.6	6.98	86.11	3.27
26/01/2015 22:00	106.0416667	-53.46	0	-21.4	6.77	87.34	2.98
26/01/2015 23:00	106.0833333	-53.702	0	-14.5	6.81	87.66	3.15
27/01/2015 00:00	106.125	-53.781	0	-53.5	6.27	89.74	2.62
27/01/2015 01:00	106.1666667	-54.09	0	-40.5	5.3	93.17	1.76
27/01/2015 02:00	106.2083333	-54.179	0	-38.3	4.88	95.45	0.8
27/01/2015 03:00	106.25	-54.613	0	-56.2	3.64	98.81	1.23
27/01/2015 04:00	106.2916667	-54.986	0	-54.3	3.49	99.58	2.24
27/01/2015 05:00	106.3333333	-54.833	0	-54.5	3.4	100	1.8
27/01/2015 06:00	106.375	-55.618	0	-48.5	2.45	100	1.19
27/01/2015 07:00	106.4166667	-55.731	0	-31.5	2.05	100	0.1
27/01/2015 08:00	106.4583333	-56.314	0	-9.7	2.3	100	1.18
27/01/2015 09:00	106.5	-56.574	0	37.4	3.51	100	0.58
27/01/2015 10:00	106.5416667	-57.223	0	53.8	5.01	98.14	1.47
27/01/2015 11:00	106.5833333	-57.793	0	54.5	6.24	94.16	2.26
27/01/2015 12:00	106.625	-58.412	0	96	7.3	90.47	3.21
27/01/2015 13:00	106.6666667	-58.125	0	86.3	8	84.55	3.62
27/01/2015 14:00	106.7083333	-58.211	0	96	8.9	78.55	3.08
27/01/2015 15:00	106.75	-57.884	0	32.4	8.63	77.54	3.42
27/01/2015 16:00	106.7916667	-58.006	0	-41.6	7.12	84.67	2.2
27/01/2015 17:00	106.8333333	-57.854	0	-54.6	5.68	88.41	1.69
27/01/2015 18:00	106.875	-58.092	0	-39.6	3.53	98.48	0.91
27/01/2015 19:00	106.9166667	-58.602	0	-25.5	3.07	100	0.11
27/01/2015 20:00	106.9583333	-58.627	0	2.1	2.72	100	0.04
27/01/2015 21:00	107	-58.668	0	-2.6	3.82	100	0.6
27/01/2015 22:00	107.0416667	-59.035	0.05	-4.3	5.02	100	0.92
27/01/2015 23:00	107.0833333	-59.124	0.04	-3.3	5.6	100	1.8
28/01/2015 00:00	107.125	-58.65	0	-10.3	5.52	100	1.99
28/01/2015 01:00	107.1666667	-58.461	0	-11.4	5.52	99.48	1.59
28/01/2015 02:00	107.2083333	-57.969	0	-14.8	5.75	97.58	1.84
28/01/2015 03:00	107.25	-57.472	0	-9.1	5.81	98.19	1.9
28/01/2015 04:00	107.2916667	-57.584	0	-10.7	5.98	97.86	2.83
28/01/2015 05:00	107.3333333	-57.05	0	-6.9	5.95	97.94	2.3
28/01/2015 06:00	107.375	-56.638	0	-6.8	6.24	96.12	2.99
28/01/2015 07:00	107.4166667	-57.099	0	-19.2	6.07	98.77	3.42
28/01/2015 08:00	107.4583333	-57.084	0	-26.7	6.39	97.2	3.33
28/01/2015 09:00	107.5	-56.676	0	12.3	6.86	94.39	3.49
28/01/2015 10:00	107.5416667	-56.386	0	31.1	7.13	93.25	4.67
28/01/2015 11:00	107.5833333	-55.406	0	38.9	7.45	91.02	4.89
28/01/2015 12:00	107.625	-54.958	0	11.5	7.58	89.11	5.81
28/01/2015 13:00	107.6666667	-54.405	1.47	-15.8	7.33	92.69	5.81
28/01/2015 14:00	107.7083333	-54.026	0.37	-8.1	7.02	99.94	5.25
28/01/2015 15:00	107.75	-53.385	2.38	-14.1	7.7	100	5.14
28/01/2015 16:00	107.7916667	-53.255	0.77	-16.5	3.94	99.54	4.76
28/01/2015 17:00	107.8333333	-54.033	0.25	-23.6	5.27	98.62	2.5
28/01/2015 18:00	107.875	-53.97	0	-62.5	5.28	89.21	6.01
28/01/2015 19:00	107.9166667	-53.27	0	-69	4.16	93.51	2.85
28/01/2015 20:00	107.9583333	-52.208	0	-55.7	4.41	85.13	3.3
28/01/2015 21:00	108	-51.151	0	-37.7	4.16	81.86	3.81
28/01/2015 22:00	108.0416667	-50.575	0	-64	3.55	82.11	3.15
28/01/2015 23:00	108.0833333	-49.534	0	-66.3	2.7	85.17	2.86
29/01/2015 00:00	108.125	-48.784	0	-64.8	1.98	87.87	2.14
29/01/2015 01:00	108.1666667	-48.121	0	-63	2.09	88.41	2.58
29/01/2015 02:00	108.2083333	-47.451	0	-63.1	2.28	89.12	2.95
29/01/2015 03:00	108.25	-47.305	0	-59.4	2.61	90.01	3.28
29/01/2015 04:00	108.2916667	-47.086	0	-48.2	2.99	89.82	4.08
29/01/2015 05:00	108.3333333	-46.926	0	-57	2.82	93.76	3.94
29/01/2015 06:00	108.375	-46.729	0	-54	2.6	96.57	4.1
29/01/2015 07:00	108.4166667	-46.883	0	-45.2	2.55	96.65	3.72
29/01/2015 08:00	108.4583333	-46.795	0	-42.8	2.52	97.04	3.16
29/01/2015 09:00	108.5	-47.071	0	-0.9	3.55	93.73	3.51
29/01/2015 10:00	108.5416667	-47.609	0	44.6	4.83	89.78	4
29/01/2015 11:00	108.5833333	-47.388	0	91	5.5	89.72	4.81
29/01/2015 12:00	108.625	-47.461	0	168.9	6.35	86.18	4.86
29/01/2015 13:00	108.6666667	-47.243	0	84.4	5.86	89.16	4.35
29/01/2015 14:00	108.7083333	-46.426	0	90.5	6.38	87.28	4.05
29/01/2015 15:00	108.75	-46.347	0	-2.3	5.24	91.18	3.11
29/01/2015 16:00	108.7916667	-45.873	0	-26.9	4.63	92.44	3.3
29/01/2015 17:00	108.8333333	-45.609	0	-32.2	4.49	94.36	3.72
29/01/2015 18:00	108.875	-45.732	0	-26	4.01	95.14	2.61
29/01/2015 19:00	108.9166667	-45.856	0	-22.2	3.92	95.74	2.73
29/01/2015 20:00	108.9583333	-46.198	2.22	-15.9	3.99	93.68	2.94
29/01/2015 21:00	109	-46.808	0.54	-36.3	1.65	99.89	3.67
29/01/2015 22:00	109.0416667	-47.788	0	-25.6	1.63	100	2.62
29/01/2015 23:00	109.0833333	-48.437	0.32	-52.4	1.42	100	2.29
30/01/2015 00:00	109.125	-48.531	0	-8	1.2	100	1.87
30/01/2015 01:00	109.1666667	-49.399	0	-40.1	1.38	98.75	2.4
30/01/2015 02:00	109.2083333	-49.117	0	-28.1	1.41	98.7	2.29
30/01/2015 03:00	109.25	-49.399	0	-64.6	1.83	99.49	3.27
30/01/2015 04:00	109.2916667	-49.64	0	-16.3	1.67	100	2.2
30/01/2015 05:00	109.3333333	-49.852	0	-12.1	1.71	100	2.45
30/01/2015 06:00	109.375	-50.135	0	-15.8	1.25	100	1.29
30/01/2015 07:00	109.4166667	-50.327	0	-21.2	1.54	100	1.83
30/01/2015 08:00	109.4583333	-50.669	0	-13.2	1.8	100	2.03
30/01/2015 09:00	109.5	-50.517	0	10	2.15	99.99	1.88
30/01/2015 10:00	109.5416667	-50.261	0	47.9	2.77	98.88	1.7
30/01/2015 11:00	109.5833333	-50.487	0	47.5	2.55	98.88	1.47
30/01/2015 12:00	109.625	-50.624	0	52.4	2.76	98.29	1.22
30/01/2015 13:00	109.6666667	-50.131	0	89	3.02	97.2	2.04
30/01/2015 14:00	109.7083333	-49.425	0	50.5	2.46	98.82	1.5
30/01/2015 15:00	109.75	-49.632	0	30.3	3.25	97.4	1.91
30/01/2015 16:00	109.7916667	-49.619	0	-7.1	2.9	98.87	1.63
30/01/2015 17:00	109.8333333	-49.67	0	-36.1	2.18	100	1.61
30/01/2015 18:00	109.875	-49.802	0	-37.8	1.9	100	1.36
30/01/2015 19:00	109.9166667	-49.591	0	-47.5	1.45	100	1.06
30/01/2015 20:00	109.9583333	-49.606	0	-13	2.41	97.58	1.41
30/01/2015 21:00	110	-49.606	0	-16.3	2.48	97.75	1.41
30/01/2015 22:00	110.0416667	-49.918	0	-13.5	2.7	97.23	2.78
30/01/2015 23:00	110.0833333	-50.238	0	-47.3	2.19	99.54	1.34
31/01/2015 00:00	110.125	-50.182	0	-56.6	1.96	100	1.5
31/01/2015 01:00	110.1666667	-50.697	0	-55	1.41	100	1.79
31/01/2015 02:00	110.2083333	-50.778	0	-47.1	1.27	100	1.75
31/01/2015 03:00	110.25	-51.311	0	-57.4	0.9	100	1.38
31/01/2015 04:00	110.2916667	-51.661	0	-47	0.51	100	1.2
31/01/2015 05:00	110.3333333	-51.612	0	-57.3	0.2	100	1.43
31/01/2015 06:00	110.375	-51.894	0	-56	-0.19	100	1.14
31/01/2015 07:00	110.4166667	-52.6	0	-54.9	-0.55	100	1.11
31/01/2015 08:00	110.4583333	-52.675	0	-44.2	-0.18	100	1.62
31/01/2015 09:00	110.5	-53.467	0	2.8	1.72	99.39	2.02
31/01/2015 10:00	110.5416667	-54.464	0	91.4	3.33	93.5	2.61
31/01/2015 11:00	110.5833333	-55.029	0	144.6	3.75	93.5	1.7
31/01/2015 12:00	110.625	-55.146	0	119.2	4.74	90.03	1.84
31/01/2015 13:00	110.6666667	-55.511	0	54.6	4.88	90.01	2.11
31/01/2015 14:00	110.7083333	-55.556	0	57.8	5.49	87.29	2.37
31/01/2015 15:00	110.75	-55.584	0.17	29.7	4.5	91.55	2.52
31/01/2015 16:00	110.7916667	-55.75	0.25	-17.4	3.85	95.72	1.76
31/01/2015 17:00	110.8333333	-55.823	0	-6.8	2.63	100	0.17
31/01/2015 18:00	110.875	-56.47	0	-12.7	2.96	100	0.56
31/01/2015 19:00	110.9166667	-56.99	0	-20.1	2.48	100	0.38
31/01/2015 20:00	110.9583333	-57.302	0	-41.3	2.1	100	1.04
31/01/2015 21:00	111	-57.428	0	-39	1.83	100	1.05
31/01/2015 22:00	111.0416667	-57.507	0	-41	1.08	100	0.65
31/01/2015 23:00	111.0833333	-58.215	0	-56	0.94	100	0.24
01/02/2015 00:00	111.125	-58.194	0	-7	1.48	100	0.92
01/02/2015 01:00	111.1666667	-58.448	0.26	0.4	2.29	100	2.07
01/02/2015 02:00	111.2083333	-58.762	2.43	0.2	1.97	100	2.05
01/02/2015 03:00	111.25	-58.499	0.21	-26.5	1.44	100	2.66
01/02/2015 04:00	111.2916667	-57.786	0	-1.2	1.93	100	1.44
01/02/2015 05:00	111.3333333	-57.279	0	-3.8	3.88	94.4	3.7
01/02/2015 06:00	111.375	-56.363	0	-14.1	4.04	91.96	3.8
01/02/2015 07:00	111.4166667	-55.802	0	-11.8	3.91	92.25	3.04
01/02/2015 08:00	111.4583333	-55.605	0.04	-13.9	3.59	96.81	3.74
01/02/2015 09:00	111.5	-54.942	1.55	12.7	3.6	98.93	3.37
01/02/2015 10:00	111.5416667	-54.367	0.72	-6.9	2.04	100	4.07
01/02/2015 11:00	111.5833333	-54.037	0.73	16.2	3.5	100	3.04
01/02/2015 12:00	111.625	-53.571	0.37	24.8	5.05	99.56	4.58
01/02/2015 13:00	111.6666667	-52.523	0	28.3	5.08	99.05	3.48
01/02/2015 14:00	111.7083333	-51.892	0	23.6	6.16	96.23	4.24
01/02/2015 15:00	111.75	-52.108	1.73	-9.2	5.51	96.11	5.59
01/02/2015 16:00	111.7916667	-51.64	0	-15	5.25	98.3	4.45
01/02/2015 17:00	111.8333333	-51.386	0	-43.1	5.15	94.18	3.83
01/02/2015 18:00	111.875	-50.914	0.26	-32.4	5.16	92.99	3.02
01/02/2015 19:00	111.9166667	-50.693	0	-42.1	4.24	95.68	2.53
01/02/2015 20:00	111.9583333	-50.135	0	-33	3.9	96.87	1.66
01/02/2015 21:00	112	-49.85	0.21	-49.4	3.7	96.87	1.64
01/02/2015 22:00	112.0416667	-49.384	0.32	-19.9	3.79	99.38	1.44
01/02/2015 23:00	112.0833333	-49.166	0.77	-23	3.94	99.2	2.19
02/02/2015 00:00	112.125	-48.879	0.72	-15.9	3.68	100	2.67
02/02/2015 01:00	112.1666667	-48.292	0.11	-13	2.97	100	2.28
02/02/2015 02:00	112.2083333	-47.671	0	-7	3	100	0.4
02/02/2015 03:00	112.25	-47.007	0	-19	3.06	98.94	2.66
02/02/2015 04:00	112.2916667	-45.733	0	-63.6	2.51	97.46	3.08
02/02/2015 05:00	112.3333333	-45.033	0	-63.4	1.33	100	1.7
02/02/2015 06:00	112.375	-44.681	0	-28.2	1.86	97.99	3.17
02/02/2015 07:00	112.4166667	-44.158	0	-63.4	0.86	100	1.65
02/02/2015 08:00	112.4583333	-43.983	0	-48.8	0.73	99.9	1.59
02/02/2015 09:00	112.5	-43.959	0	3	2.28	93.24	3.52
02/02/2015 10:00	112.5416667	-44.905	0	100.2	3.86	86.94	3.84
02/02/2015 11:00	112.5833333	-44.981	0	145.8	4.51	83.45	3.92
02/02/2015 12:00	112.625	-44.881	0	131.6	4.62	80.25	4.65
02/02/2015 13:00	112.6666667	-44.706	0	173.9	5.39	77.45	4.42
02/02/2015 14:00	112.7083333	-44.582	0	114	5.61	72.6	4.03
02/02/2015 15:00	112.75	-44.495	0	-6.5	4.24	76.44	3.04
02/02/2015 16:00	112.7916667	-44.064	0	-27.9	3.85	79.54	3.45
02/02/2015 17:00	112.8333333	-44.399	0	-24	2.91	85.63	1.8
02/02/2015 18:00	112.875	-44.493	0	-16.1	2.78	87.24	1.54
02/02/2015 19:00	112.9166667	-44.407	0	-11.3	2.64	90.55	1.21
02/02/2015 20:00	112.9583333	-44.742	0	-22.5	2.32	92.38	1.35
02/02/2015 21:00	113	-44.975	0	-48.9	1.58	94.86	1.11
02/02/2015 22:00	113.0416667	-45.02	0	-15.9	1.75	93.19	1.78
02/02/2015 23:00	113.0833333	-45.383	0	-44.2	1.17	94.6	0.66
03/02/2015 00:00	113.125	-45.479	0	-38.5	0.28	98.85	0.74
03/02/2015 01:00	113.1666667	-45.85	0	-53.9	-0.83	100	0.06
03/02/2015 02:00	113.2083333	-46.098	0	-48.5	-1.36	100	0.03
03/02/2015 03:00	113.25	-46.129	0	-41.6	-1.01	100	0.03
03/02/2015 04:00	113.2916667	-46.492	0	-47.6	-1.34	100	0.06
03/02/2015 05:00	113.3333333	-47.126	0	-42.6	-1.09	100	0.07
03/02/2015 06:00	113.375	-47.562	0	-54.4	-1.83	100	0.24
03/02/2015 07:00	113.4166667	-48.437	0	-50.7	-2.02	100	0.09
03/02/2015 08:00	113.4583333	-49.363	0	-28.9	-1.48	100	0.06
03/02/2015 09:00	113.5	-50.142	0	0.2	-0.26	100	0.03
03/02/2015 10:00	113.5416667	-51.52	0	28.7	0.76	100	0.87
03/02/2015 11:00	113.5833333	-52.031	0	70.5	2.36	95.44	0.88
03/02/2015 12:00	113.625	-52.265	0	111.6	3.54	89.25	1.45
03/02/2015 13:00	113.6666667	-52.376	0	130.5	5.17	85.04	1.17
03/02/2015 14:00	113.7083333	-52.412	0	68.1	5.27	80.92	1.03
03/02/2015 15:00	113.75	-52.696	0	6.2	5.1	81.7	1.93
03/02/2015 16:00	113.7916667	-52.434	0	-15.5	4.86	84.6	1.39
03/02/2015 17:00	113.8333333	-52.767	0	-50.4	3.04	94.56	1.85
03/02/2015 18:00	113.875	-52.878	0	-36.8	0.86	99.99	0.41
03/02/2015 19:00	113.9166667	-53.495	0	-55.6	-0.18	100	1.17
03/02/2015 20:00	113.9583333	-54.035	0	-35.2	0.14	100	0.15
03/02/2015 21:00	114	-53.987	0	-36.5	1.4	100	1.84
03/02/2015 22:00	114.0416667	-54.146	0	-49.9	-0.36	100	1.37
03/02/2015 23:00	114.0833333	-54.423	0	-56.2	1.39	98.63	2.86
04/02/2015 00:00	114.125	-55.042	0	-57.2	0.48	98.89	1.96
04/02/2015 01:00	114.1666667	-55.479	0	-55.5	-0.57	100	1.73
04/02/2015 02:00	114.2083333	-56	0	-22.2	0.14	100	0.32
04/02/2015 03:00	114.25	-56.173	0	-15.8	0.93	97.37	1.13
04/02/2015 04:00	114.2916667	-56.691	0	-33.9	0.21	99.67	0.56
04/02/2015 05:00	114.3333333	-56.992	0	-52.6	-1.13	100	0.32
04/02/2015 06:00	114.375	-57.142	0	-55.7	-1.61	100	0.69
04/02/2015 07:00	114.4166667	-58.192	0	-54.3	-2.03	100	0.48
04/02/2015 08:00	114.4583333	-58.326	0	-37.5	-2.25	100	0.13
04/02/2015 09:00	114.5	-59.146	0	-10.8	0.42	100	0.27
04/02/2015 10:00	114.5416667	-60.486	0	107.6	5.03	83.43	0.47
04/02/2015 11:00	114.5833333	-60.738	0	174	5.8	72.24	1.48
04/02/2015 12:00	114.625	-60.885	0	192.3	6.84	71.42	1.84
04/02/2015 13:00	114.6666667	-60.674	0	54.2	6.66	72.03	2.12
04/02/2015 14:00	114.7083333	-60.083	0.62	112.1	6.89	74.01	3.91
04/02/2015 15:00	114.75	-58.871	0	-22.2	4.09	92.54	3.48
04/02/2015 16:00	114.7916667	-58.77	0	-31.3	4.17	92.79	1.55
04/02/2015 17:00	114.8333333	-58.493	0	-57.9	2.53	98.07	1.77
04/02/2015 18:00	114.875	-57.78	0	-55.4	1.32	100	1.39
04/02/2015 19:00	114.9166667	-58.431	0	-41	1.08	100	1.46
04/02/2015 20:00	114.9583333	-58.798	0	-19.9	0.75	100	1.52
04/02/2015 21:00	115	-58.966	0	-46.7	1.1	100	1.2
04/02/2015 22:00	115.0416667	-59.359	0	-31.1	1.28	99.98	1.86
04/02/2015 23:00	115.0833333	-59.724	0	-59.2	0.24	100	1.34
05/02/2015 00:00	115.125	-60.096	0	-61.6	-0.42	100	0.86
05/02/2015 01:00	115.1666667	-60.571	0	-55.7	-0.89	100	1.44
05/02/2015 02:00	115.2083333	-61.043	0	-58.7	-1.57	100	0.34
05/02/2015 03:00	115.25	-61.133	0	-53.8	-1.65	100	1.13
05/02/2015 04:00	115.2916667	-61.135	0	-53.4	-2.51	100	0.92
05/02/2015 05:00	115.3333333	-61.194	0	-58.4	-2.59	100	0.1
05/02/2015 06:00	115.375	-61.468	0	-24.5	-2.81	100	0.04
05/02/2015 07:00	115.4166667	-61.833	0.03	-6.3	-1.76	100	0.53
05/02/2015 08:00	115.4583333	-62.872	0	-6.9	-0.8	100	0.5
05/02/2015 09:00	115.5	-63.792	0.1	19.1	-0.59	100	0.25
05/02/2015 10:00	115.5416667	-64.863	0.03	28.5	0.19	100	2
05/02/2015 11:00	115.5833333	-65.113	0	138.2	2.48	91.01	1.29
05/02/2015 12:00	115.625	-65.1	0	128.4	2.26	91.38	3.83
05/02/2015 13:00	115.6666667	-65.128	0	50.9	2.61	83.22	3.31
05/02/2015 14:00	115.7083333	-64.786	0	76.9	2.95	77.12	3.62
05/02/2015 15:00	115.75	-63.644	0	10.3	1.97	78.53	2.82
05/02/2015 16:00	115.7916667	-63.152	0	-3.3	1.59	78.09	3.26
05/02/2015 17:00	115.8333333	-62.896	0	-29.7	1.12	76.11	3.12
05/02/2015 18:00	115.875	-62.896	0	-52.2	0.94	77.58	3.64
05/02/2015 19:00	115.9166667	-63.013	0	-65.5	0.29	84.9	2.49
05/02/2015 20:00	115.9583333	-63.397	0	-53.6	0.39	86.72	3.05
05/02/2015 21:00	116	-63.85	0	-63.9	-0.15	87.93	3.22
05/02/2015 22:00	116.0416667	-63.606	0	-45.8	0.36	84.82	3.78
05/02/2015 23:00	116.0833333	-64.041	0	-64	0.63	81.93	3.86
06/02/2015 00:00	116.125	-64.517	0	-16.3	0.91	79.2	4.16
06/02/2015 01:00	116.1666667	-64.539	0	-48	0.51	80.17	4.34
06/02/2015 02:00	116.2083333	-64.867	0	-56.8	-0.21	86.31	3.43
06/02/2015 03:00	116.25	-64.94	0	-65.3	-0.59	85.56	3.61
06/02/2015 04:00	116.2916667	-64.854	0	-64	-0.84	86.01	3.58
06/02/2015 05:00	116.3333333	-65.311	0	-65.2	-0.95	86.93	4.48
06/02/2015 06:00	116.375	-65.567	0	-65.6	-1.03	89.17	4.55
06/02/2015 07:00	116.4166667	-66.046	0	-26.7	-0.77	89.45	3.39
06/02/2015 08:00	116.4583333	-66.346	0	-1.1	-0.52	86.6	5.08
06/02/2015 09:00	116.5	-67.168	0	26.3	-0.33	84.06	4.13
06/02/2015 10:00	116.5416667	-67.591	0	70.7	0.14	81.65	4.24
06/02/2015 11:00	116.5833333	-68.321	0	44.1	0.49	78.9	4.74
06/02/2015 12:00	116.625	-68.316	0	150.3	1.82	73.54	4.29
06/02/2015 13:00	116.6666667	-68.31	0	151.5	3	69.15	5.29
06/02/2015 14:00	116.7083333	-68.425	0	109.8	3.91	66.19	4.19
06/02/2015 15:00	116.75	-68.075	0	37.6	4.25	64.78	3.12
06/02/2015 16:00	116.7916667	-67.943	0	-25.6	3.53	65.89	3.85
06/02/2015 17:00	116.8333333	-68.241	0	-65.4	2.14	73.75	3.32
06/02/2015 18:00	116.875	-67.928	0	-64.6	1.65	77.36	2.97
06/02/2015 19:00	116.9166667	-68.241	0	-65	1.36	77.3	3.58
06/02/2015 20:00	116.9583333	-68.517	0	-63.4	0.97	79.46	3.84
06/02/2015 21:00	117	-68.773	0	-62	0.63	80.89	3.64
06/02/2015 22:00	117.0416667	-69.138	0	-61.5	0.11	83.4	2.69
06/02/2015 23:00	117.0833333	-69.138	0	-61.8	-0.19	84.83	2.83
07/02/2015 00:00	117.125	-69.488	0	-59.7	-0.52	86.44	2.28
07/02/2015 01:00	117.1666667	-69.206	0	-59.6	-1.02	88.75	1.88
07/02/2015 02:00	117.2083333	-69.488	0	-58.6	-1.32	90.19	1.79
07/02/2015 03:00	117.25	-69.94	0	-58.8	-1.28	89.77	1.86
07/02/2015 04:00	117.2916667	-70.152	0	-57.9	-1.34	89.5	2.47
07/02/2015 05:00	117.3333333	-70.023	0	-57.5	-1.51	89.53	2.03
07/02/2015 06:00	117.375	-70.175	0	-56.8	-1.6	89.26	1.88
07/02/2015 07:00	117.4166667	-70.502	0	-51.7	-2.03	90.39	1.02
07/02/2015 08:00	117.4583333	-70.604	0	-27.2	-1.32	89.94	1.12
07/02/2015 09:00	117.5	-71.483	0	-2.6	0.57	79.75	2.14
07/02/2015 10:00	117.5416667	-72.497	0	125	3.33	63.58	3.26
07/02/2015 11:00	117.5833333	-72.747	0	176.6	5.78	52.31	2.43
07/02/2015 12:00	117.625	-72.394	0	177.3	6.49	57.73	3.3
07/02/2015 13:00	117.6666667	-72.262	0	167	6.96	68.89	3.46
07/02/2015 14:00	117.7083333	-71.6	0	67.7	6.47	76.95	3.21
07/02/2015 15:00	117.75	-71.445	0	27.2	5.95	81.49	3.02
07/02/2015 16:00	117.7916667	-71.065	0	5.4	4.98	87.91	2.81
07/02/2015 17:00	117.8333333	-71.108	0	-2.9	4.65	95.81	2.28
07/02/2015 18:00	117.875	-70.627	0	-4.3	4.68	99.8	2.28
07/02/2015 19:00	117.9166667	-70.691	0	-8.9	4.75	100	2.27
