# Date	dTime (d)	Depth GWT (cm)	Precipitation (mm)	NetRadiation (W/m2)	Air Temperature (Celsius - 175 cm)	Relative Humidity (-)	Wind Speed (m/s)
12/10/2014 22:00	0.041666667	-103.257	0	-4.2	14.3	100	0.87
12/10/2014 23:00	0.083333333	-102.633	0	-3.3	14.44	100	0.37
13/10/2014 00:00	0.125	-102.419	0	-36.6	13.3	100	0.55
13/10/2014 01:00	0.166666667	-102.258	0	-28.9	12.93	100	0.7
13/10/2014 02:00	0.208333333	-102.039	0	-6.5	13.28	100	0.53
13/10/2014 03:00	0.25	-101.363	0	-34.3	12.72	100	0.72
13/10/2014 04:00	0.291666667	-101.728	0	-32.8	14.02	100	0.93
13/10/2014 05:00	0.333333333	-100.999	0	-20.1	14.17	100	1.32
13/10/2014 06:00	0.375	-100.71	0	-40.4	14.31	100	1.65
13/10/2014 07:00	0.416666667	-100.582	0	-7.6	14.89	98.57	1.97
13/10/2014 08:00	0.458333333	-100.575	0	0.4	15.9	91.31	1.8
13/10/2014 09:00	0.5	-100.918	0	18.9	16.41	88.27	2.01
13/10/2014 10:00	0.541666667	-100.542	0	12.1	16.72	86.46	2.52
13/10/2014 11:00	0.583333333	-100.531	0	67.1	17.04	85.47	2.15
13/10/2014 12:00	0.625	-100.298	0	176	18.53	76.44	2.91
13/10/2014 13:00	0.666666667	-99.969	0	140.8	17.87	76.14	2.51
13/10/2014 14:00	0.708333333	-99.714	0	63.8	17.74	73.8	2.94
13/10/2014 15:00	0.75	-99.879	0	94.4	19.51	68.34	2.32
13/10/2014 16:00	0.791666667	-99.831	0	3.3	16.97	78.92	1.61
13/10/2014 17:00	0.833333333	-99.423	0	-49.1	15.93	78.16	2.66
13/10/2014 18:00	0.875	-99.566	0	-44.7	13.32	87.09	1.38
13/10/2014 19:00	0.916666667	-99.419	0	-48.6	14.23	80.6	2.2
13/10/2014 20:00	0.958333333	-99.532	0	-52.4	13.22	84.22	1.94
13/10/2014 21:00	1	-99.152	0	-42.6	12.29	88.83	1.15
13/10/2014 22:00	1.041666667	-99.021	0	-50.3	11.37	92.94	1.16
13/10/2014 23:00	1.083333333	-99.025	0	-50.3	11.37	93.09	1.21
14/10/2014 00:00	1.125	-98.511	0	-50.6	10.99	94.72	1.18
14/10/2014 01:00	1.166666667	-98.486	0	-42.1	11.09	93.64	1.2
14/10/2014 02:00	1.208333333	-98.854	0	-26	11.7	90.96	1.55
14/10/2014 03:00	1.25	-98.73	0	-9.5	12.41	87.46	1.89
14/10/2014 04:00	1.291666667	-98.445	0	-18.3	12.33	87.86	2.36
14/10/2014 05:00	1.333333333	-98.85	0	-21.3	11.65	90.52	2.13
14/10/2014 06:00	1.375	-98.565	0	-5.6	11.91	90.37	1.71
14/10/2014 07:00	1.416666667	-98.654	0	-6.3	12.2	91	1.82
14/10/2014 08:00	1.458333333	-98.489	0	45.1	12.72	89.35	2
14/10/2014 09:00	1.5	-99.038	0	81.5	13.38	87.19	2.37
14/10/2014 10:00	1.541666667	-99.014	0	79.4	14.03	86.83	2.49
14/10/2014 11:00	1.583333333	-99.285	0	127.5	15.14	83.41	2.97
14/10/2014 12:00	1.625	-99.416	0	139.9	15.88	82.06	2.33
14/10/2014 13:00	1.666666667	-99.324	0	128.5	16.4	81	2.29
14/10/2014 14:00	1.708333333	-99.416	0	100.8	16.83	78.87	2.3
14/10/2014 15:00	1.75	-99.159	0	31.9	16.01	82.86	1.98
14/10/2014 16:00	1.791666667	-99.142	0	-28.5	15.44	87.17	1.23
14/10/2014 17:00	1.833333333	-99.131	0	-15.4	14.77	90.19	1.81
14/10/2014 18:00	1.875	-99.237	0	-15.7	14.32	91.7	1.34
14/10/2014 19:00	1.916666667	-98.839	0	-23.9	14	93.56	1.67
14/10/2014 20:00	1.958333333	-99.368	0	-34.3	13.62	95.78	1.12
14/10/2014 21:00	2	-98.901	0	-15.9	13.61	94.54	1.12
14/10/2014 22:00	2.041666667	-99.282	0	-13.9	13.19	96.65	1.02
14/10/2014 23:00	2.083333333	-98.922	0	-22.7	13.09	96.73	1.01
15/10/2014 00:00	2.125	-98.754	0	-44	11.11	100	0.48
15/10/2014 01:00	2.166666667	-99.062	0	-12.6	11.3	100	0.91
15/10/2014 02:00	2.208333333	-99.094	0	-26.6	11.56	100	0.97
15/10/2014 03:00	2.25	-99.152	0	-9.7	12.05	100	0.46
15/10/2014 04:00	2.291666667	-98.953	0	-9.3	12.03	100	0.86
15/10/2014 05:00	2.333333333	-98.892	0	-15.1	11.88	100	0.53
15/10/2014 06:00	2.375	-98.696	0	-48.3	10.49	100	0.96
15/10/2014 07:00	2.416666667	-99.333	0	1.2	11.15	100	1.3
15/10/2014 08:00	2.458333333	-99.35	0	108	13.59	91.85	1.47
15/10/2014 09:00	2.5	-99.485	0	77.8	14.72	89.82	0.59
15/10/2014 10:00	2.541666667	-99.327	0	125.1	16.48	81.56	1.73
15/10/2014 11:00	2.583333333	-99.043	0	176.1	17.35	78.61	1.53
15/10/2014 12:00	2.625	-99.149	0	354.1	19.56	65.54	1.69
15/10/2014 13:00	2.666666667	-98.549	0	198.6	19.8	63.46	1.55
15/10/2014 14:00	2.708333333	-98.281	0	32.1	16.94	76.48	1.12
15/10/2014 15:00	2.75	-98.62	0.13	-29	15.69	83.54	0.79
15/10/2014 16:00	2.791666667	-98.627	0.24	-24.7	14.66	91.44	0.86
15/10/2014 17:00	2.833333333	-97.959	0.45	-13.5	13.49	99.96	0.02
15/10/2014 18:00	2.875	-98.38	0.07	-16.1	13.24	100	1.05
15/10/2014 19:00	2.916666667	-98.065	0	-22.8	12.98	100	1.09
15/10/2014 20:00	2.958333333	-98.431	0	-13.7	12.93	100	0.59
15/10/2014 21:00	3	-98.452	0	-12.6	13.5	100	0.41
15/10/2014 22:00	3.041666667	-98.751	0.04	-21.7	13.53	100	0.66
15/10/2014 23:00	3.083333333	-98.634	0.13	-5.7	14.07	100	0.98
16/10/2014 00:00	3.125	-98.473	0	-6.1	14.07	100	0.82
16/10/2014 01:00	3.166666667	-98.258	0	-26.6	13.91	100	1
16/10/2014 02:00	3.208333333	-98.397	2.47	-3.6	14.03	100	1.03
16/10/2014 03:00	3.25	-98.189	0.6	-3.2	14.17	100	1.09
16/10/2014 04:00	3.291666667	-98.27	0.1	-2	14.38	100	1.28
16/10/2014 05:00	3.333333333	-98.321	0	-10.9	14.4	100	1.19
16/10/2014 06:00	3.375	-98.599	0	-8.5	14.55	100	1.37
16/10/2014 07:00	3.416666667	-98.537	0	2.6	14.84	100	1.72
16/10/2014 08:00	3.458333333	-99.031	0	10.6	15.27	100	1.58
16/10/2014 09:00	3.5	-98.62	0	145.6	17.3	91.05	2.55
16/10/2014 10:00	3.541666667	-98.866	0	221.1	18.72	83.47	2.72
16/10/2014 11:00	3.583333333	-98.435	0	272.4	19.31	80.08	2.29
16/10/2014 12:00	3.625	-98.735	0	208.4	19.68	77.66	2.74
16/10/2014 13:00	3.666666667	-98.222	0	136	18.93	78.2	2.85
16/10/2014 14:00	3.708333333	-98.338	0	51.2	18.03	85.85	1.62
16/10/2014 15:00	3.75	-98.154	0	16	18.57	82.79	1.71
16/10/2014 16:00	3.791666667	-97.906	0	-15.1	17.68	86.88	0.96
16/10/2014 17:00	3.833333333	-97.687	0	-37.4	14.4	98.63	0.73
16/10/2014 18:00	3.875	-97.593	0	-22.7	13.59	100	0.02
16/10/2014 19:00	3.916666667	-98.108	0	-26.6	13.22	100	0.1
16/10/2014 20:00	3.958333333	-97.821	0	-13.9	13.91	100	0.48
16/10/2014 21:00	4	-97.8	0	-24.3	13.91	100	0.14
16/10/2014 22:00	4.041666667	-97.975	0	-14.1	14.14	100	0.42
16/10/2014 23:00	4.083333333	-97.975	0	-7.9	14.41	100	0.59
17/10/2014 00:00	4.125	-97.361	0	-8	14.56	100	0.12
17/10/2014 01:00	4.166666667	-97.539	0	-11.2	14.44	100	0.68
17/10/2014 02:00	4.208333333	-97.567	0	-14.8	14.64	100	0.76
17/10/2014 03:00	4.25	-97.885	0	-16	14.63	100	0.94
17/10/2014 04:00	4.291666667	-97.892	0	-10.3	14.17	100	0.54
17/10/2014 05:00	4.333333333	-97.915	0	-28.3	14.11	100	0.56
17/10/2014 06:00	4.375	-98.334	0	-11.9	14.59	100	1.2
17/10/2014 07:00	4.416666667	-98.193	0	-4.3	13.92	100	1.18
17/10/2014 08:00	4.458333333	-98.539	0	48.1	15.39	99.53	1.02
17/10/2014 09:00	4.5	-98.941	0	58.7	16.08	96.41	2.05
17/10/2014 10:00	4.541666667	-99.199	0	126.5	17.15	91.85	1.44
17/10/2014 11:00	4.583333333	-99.168	0	184.7	18.72	82.39	2.15
17/10/2014 12:00	4.625	-98.792	0	153.8	19.36	78.5	1.8
17/10/2014 13:00	4.666666667	-98.452	0	156.4	20.73	72.66	1.93
17/10/2014 14:00	4.708333333	-98.277	0	100.6	19.25	80.35	1.68
17/10/2014 15:00	4.75	-98.352	0	38.1	18.64	81.15	1.64
17/10/2014 16:00	4.791666667	-98.044	0	3.9	18.06	86.04	1.37
17/10/2014 17:00	4.833333333	-97.855	0	-9.4	17.13	91.24	0.56
17/10/2014 18:00	4.875	-98.177	0	-40.7	15.39	97.5	0.73
17/10/2014 19:00	4.916666667	-98.458	0	-21.4	13.76	100	0.5
17/10/2014 20:00	4.958333333	-98.314	0	-42.1	14.1	100	0.56
17/10/2014 21:00	5	-98.205	0	-41	13.97	100	1.04
17/10/2014 22:00	5.041666667	-97.989	0	-38.6	13.95	100	0.74
17/10/2014 23:00	5.083333333	-98.205	0	-35.4	13.63	100	0.87
18/10/2014 00:00	5.125	-97.825	0	-38.4	13.59	100	1.18
18/10/2014 01:00	5.166666667	-98.139	0	-24.9	13.98	100	1.22
18/10/2014 02:00	5.208333333	-97.832	0	-15.2	13.95	100	1.15
18/10/2014 03:00	5.25	-97.749	0	-23.6	14.57	99.9	0.95
18/10/2014 04:00	5.291666667	-97.862	0	-9.8	14.6	99.6	0.82
18/10/2014 05:00	5.333333333	-97.529	0	-7.7	15.38	96.65	1.08
18/10/2014 06:00	5.375	-97.354	0	-18.6	15.04	97.18	1.08
18/10/2014 07:00	5.416666667	-97.991	0	12.6	15.99	94.39	1.15
18/10/2014 08:00	5.458333333	-98.447	0	58.6	18.99	84.53	0.63
18/10/2014 09:00	5.5	-98.709	0	195.2	20.99	77.77	1.93
18/10/2014 10:00	5.541666667	-98.569	0	237.6	22.76	71.81	2.08
18/10/2014 11:00	5.583333333	-98.449	0	243	23.87	68.49	2.07
18/10/2014 12:00	5.625	-98.452	0	236.4	24.61	66.35	2.6
18/10/2014 13:00	5.666666667	-98.62	0	223.7	25.67	63.67	2.99
18/10/2014 14:00	5.708333333	-98.383	0	157.1	26.26	62.92	2.52
18/10/2014 15:00	5.75	-98.452	0	76.3	26.13	61.79	2.52
18/10/2014 16:00	5.791666667	-98.606	0	-16.5	24.06	69.38	2.24
18/10/2014 17:00	5.833333333	-98.452	0	-35.5	20.93	82.1	1.46
18/10/2014 18:00	5.875	-98.428	0	-34.7	19.57	89.07	1.08
18/10/2014 19:00	5.916666667	-98.277	0	-35.6	19.2	90.82	0.99
18/10/2014 20:00	5.958333333	-98.574	0	-32.3	18.57	94.3	1.14
18/10/2014 21:00	6	-98.592	0	-31.7	18.06	95.66	1.08
18/10/2014 22:00	6.041666667	-98.452	0	-29.5	16.19	100	0.71
18/10/2014 23:00	6.083333333	-98.785	0	-29.3	15.61	100	0.2
19/10/2014 00:00	6.125	-97.945	0	-29.1	14.71	100	0.14
19/10/2014 01:00	6.166666667	-98.281	0	-29.4	15.48	100	0.43
19/10/2014 02:00	6.208333333	-98.277	0	-29.3	14.58	100	0.15
19/10/2014 03:00	6.25	-97.828	0	-28	14.21	100	0.35
19/10/2014 04:00	6.291666667	-97.715	0	-30.5	14.28	100	0.28
19/10/2014 05:00	6.333333333	-98.033	0	-34.8	15.53	100	1.45
19/10/2014 06:00	6.375	-97.959	0	-31.7	14.78	100	1.2
19/10/2014 07:00	6.416666667	-98.41	0	3.4	15.93	100	1.14
19/10/2014 08:00	6.458333333	-98.979	0	70.5	18.98	87.86	1.91
19/10/2014 09:00	6.5	-99.189	0	117	20.75	81.72	2.79
19/10/2014 10:00	6.541666667	-99.025	0	235.6	22.31	76.03	2.44
19/10/2014 11:00	6.583333333	-99.354	0	249.2	23.4	71	2.62
19/10/2014 12:00	6.625	-99.386	0	272.9	24.6	68.09	2.72
19/10/2014 13:00	6.666666667	-99.375	0	57.8	22.55	74.64	2.06
19/10/2014 14:00	6.708333333	-98.707	0	158.1	23.34	73	2.28
19/10/2014 15:00	6.75	-98.661	0	28.1	21.28	79.65	3.71
19/10/2014 16:00	6.791666667	-99.083	0	22.5	19.98	83.73	3.13
19/10/2014 17:00	6.833333333	-98.839	0	-47.6	18.58	76.16	2.48
19/10/2014 18:00	6.875	-99.234	0	-48.6	17.16	86.31	2.27
19/10/2014 19:00	6.916666667	-99.412	0	-45.8	16.47	89.07	1.99
19/10/2014 20:00	6.958333333	-99.752	0	-43.1	16.25	90.24	1.95
19/10/2014 21:00	7	-99.858	0	-44.3	16.11	92.21	1.82
19/10/2014 22:00	7.041666667	-100.064	0	-27.1	16.1	92.71	2
19/10/2014 23:00	7.083333333	-99.911	0	-38	15.77	93.88	1.6
20/10/2014 00:00	7.125	-99.725	0	-50	14.49	98.27	1.46
20/10/2014 01:00	7.166666667	-99.9	0	-54.2	14.42	97.91	1.7
20/10/2014 02:00	7.208333333	-99.626	0	-55.4	14.08	99.18	2.14
20/10/2014 03:00	7.25	-99.454	0	-49	12.97	99.98	1.19
20/10/2014 04:00	7.291666667	-99.762	0	-43	12.76	100	1.23
20/10/2014 05:00	7.333333333	-99.958	0	-38.3	13.01	100	1.66
20/10/2014 06:00	7.375	-100.123	0	-42.7	13.43	99.31	1.38
20/10/2014 07:00	7.416666667	-100.287	0	-3.4	13.8	99.43	1.62
20/10/2014 08:00	7.458333333	-100.561	0	58.1	15.08	94.1	2.22
20/10/2014 09:00	7.5	-100.381	0	91.3	15.71	91.87	1.44
20/10/2014 10:00	7.541666667	-100.421	0	80.2	15.97	88.81	3.01
20/10/2014 11:00	7.583333333	-100.932	0	249.9	18.07	79.45	3.23
20/10/2014 12:00	7.625	-100.632	0	203.1	18.37	75.15	3.21
20/10/2014 13:00	7.666666667	-100.117	0	40.8	17.69	76.43	2.5
20/10/2014 14:00	7.708333333	-100.176	0.15	162.3	19.1	73.82	3.03
20/10/2014 15:00	7.75	-99.826	0	-42.5	16.66	85.53	1.79
20/10/2014 16:00	7.791666667	-100.161	0	-12.9	17.23	81.93	1.79
20/10/2014 17:00	7.833333333	-99.969	0	-46.4	14.82	91.02	1.05
20/10/2014 18:00	7.875	-99.794	0	-35.5	13.2	97.32	1.08
20/10/2014 19:00	7.916666667	-100.342	0	-47.2	12.95	93.19	0.95
20/10/2014 20:00	7.958333333	-100.282	0	-45.8	11.27	100	1.09
20/10/2014 21:00	8	-100.446	0	-48.1	11.72	100	1.24
20/10/2014 22:00	8.041666667	-100.724	0	-46	11.22	100	1.16
20/10/2014 23:00	8.083333333	-100.467	0	-44.6	11.41	100	1.37
21/10/2014 00:00	8.125	-100.515	0	-46.9	11.51	100	1.37
21/10/2014 01:00	8.166666667	-99.99	0.05	-9.6	12.55	98.24	1.39
21/10/2014 02:00	8.208333333	-100.015	0	-8.1	12.85	99.12	1.74
21/10/2014 03:00	8.25	-99.974	0	-13.2	13.14	96.6	2.38
21/10/2014 04:00	8.291666667	-99.617	0	-20.6	13	96.18	1.82
21/10/2014 05:00	8.333333333	-99.61	0	-36.3	12.83	94.05	2.8
21/10/2014 06:00	8.375	-99.566	0.36	-9.5	13.23	92.33	2.72
21/10/2014 07:00	8.416666667	-99.373	0	-26.7	13.01	95.61	3.09
21/10/2014 08:00	8.458333333	-99.387	0.12	-9.6	13.26	94.29	3.47
21/10/2014 09:00	8.5	-99.253	0.05	-20.5	13.43	93.86	3.53
21/10/2014 10:00	8.541666667	-98.986	0.95	9.7	13.81	95.48	3.55
21/10/2014 11:00	8.583333333	-98.835	2.49	-1.2	14.24	95.58	4.21
21/10/2014 12:00	8.625	-98.977	2.8	-7.1	14.02	99.76	3.59
21/10/2014 13:00	8.666666667	-99.195	0.73	5.9	12.48	97.09	4.2
21/10/2014 14:00	8.708333333	-98.865	0.13	-48.8	12.31	81.11	7.03
21/10/2014 15:00	8.75	-98.681	0	-0.9	12.39	77.73	5.3
21/10/2014 16:00	8.791666667	-98.244	2.34	-29.9	11.11	75.32	4.08
21/10/2014 17:00	8.833333333	-98.066	0.78	-58.9	9.52	90.83	4.45
21/10/2014 18:00	8.875	-97.631	0.06	-47.7	9.46	89.35	3.29
21/10/2014 19:00	8.916666667	-97.647	0	-68	10.82	80.65	5.03
21/10/2014 20:00	8.958333333	-97.657	0	-57.6	11.01	74.22	5.29
21/10/2014 21:00	9	-97.387	0	-53.1	10.74	75.23	5.06
21/10/2014 22:00	9.041666667	-97.18	0	-57.5	10.66	72.65	4.67
21/10/2014 23:00	9.083333333	-96.909	0	-58.3	9.96	75.48	3.99
22/10/2014 00:00	9.125	-96.559	0	-52.5	9.86	78.57	4.4
22/10/2014 01:00	9.166666667	-96.453	0	-59.3	9.56	77.48	3.77
22/10/2014 02:00	9.208333333	-96.252	0	-52.7	9.42	77.24	3.23
22/10/2014 03:00	9.25	-96.018	0	-59.1	9.45	76.13	3.94
22/10/2014 04:00	9.291666667	-95.607	0	-60.5	9.35	76.8	4.59
22/10/2014 05:00	9.333333333	-95.661	0	-59.1	9.33	76.27	3.76
22/10/2014 06:00	9.375	-95.394	0	-58.9	9.16	77.9	2.95
22/10/2014 07:00	9.416666667	-95.483	0	-39.5	9.2	81.43	3.08
22/10/2014 08:00	9.458333333	-95.805	0	23.7	11.06	78.23	2.7
22/10/2014 09:00	9.5	-95.555	0	102	12.47	74.98	4.12
22/10/2014 10:00	9.541666667	-94.989	0	88.6	12.84	71.75	5.59
22/10/2014 11:00	9.583333333	-95.249	0	204.8	13.59	68.96	6.2
22/10/2014 12:00	9.625	-94.613	0	-21.7	12.67	73.24	4.73
22/10/2014 13:00	9.666666667	-95.03	0	102.2	13.8	67.71	5.01
22/10/2014 14:00	9.708333333	-94.814	0	-22.9	12.87	71.12	4.34
22/10/2014 15:00	9.75	-94.386	0	33.7	13.32	70.13	4.11
22/10/2014 16:00	9.791666667	-94.512	0	-34.6	12.94	71.18	3.75
22/10/2014 17:00	9.833333333	-94.015	0	-30	11.61	79.46	1.98
22/10/2014 18:00	9.875	-94.337	0	-34.9	9.82	88.24	1.29
22/10/2014 19:00	9.916666667	-94.183	0	-22.9	8.53	96.42	0.86
22/10/2014 20:00	9.958333333	-94.279	0	-28.4	9.73	92	0.67
22/10/2014 21:00	10	-94.464	0	-42.2	7.55	99.32	0.1
22/10/2014 22:00	10.04166667	-93.961	0	-6.4	8.48	100	0.08
22/10/2014 23:00	10.08333333	-94.114	0	-31.5	8.6	100	0.56
23/10/2014 00:00	10.125	-93.971	0	-35.5	8.52	100	0.33
23/10/2014 01:00	10.16666667	-93.961	0	-5.1	7.93	100	0.25
23/10/2014 02:00	10.20833333	-93.786	0	-34.5	9.27	98.95	1.02
23/10/2014 03:00	10.25	-93.515	0	-34.7	8.35	98.62	0.34
23/10/2014 04:00	10.29166667	-93.504	0	-37.6	8.45	99.2	0.21
23/10/2014 05:00	10.33333333	-93.812	0	-21.9	8.98	99.89	1.18
23/10/2014 06:00	10.375	-93.998	0	-17.6	9.08	100	0.83
23/10/2014 07:00	10.41666667	-94.173	0	-16.1	9.66	100	0.85
23/10/2014 08:00	10.45833333	-94.348	0	14.2	10.98	98.78	0.99
23/10/2014 09:00	10.5	-94.293	0	60.8	12.5	93.72	1.72
23/10/2014 10:00	10.54166667	-94.519	0	141.6	14.1	87.27	2.09
23/10/2014 11:00	10.58333333	-94.643	0	80.7	13.89	90.27	1.91
23/10/2014 12:00	10.625	-94.369	0	91.1	14.36	88.45	1.85
23/10/2014 13:00	10.66666667	-93.831	0	79.2	14.54	87.96	2.54
23/10/2014 14:00	10.70833333	-93.854	0	44.2	14.38	87.68	1.76
23/10/2014 15:00	10.75	-93.844	0	23.3	14.62	86.4	1.53
23/10/2014 16:00	10.79166667	-93.639	0	11.3	14.51	85.26	1.92
23/10/2014 17:00	10.83333333	-93.775	0	-10.1	13.78	86.96	1.12
23/10/2014 18:00	10.875	-93.775	0	-9.9	13.73	86.4	1.3
23/10/2014 19:00	10.91666667	-93.939	0	-12.1	13.37	86.66	1.58
23/10/2014 20:00	10.95833333	-93.95	0	-10.7	13.18	84.03	1.88
23/10/2014 21:00	11	-93.84	0	-10	13.02	78.39	2.19
23/10/2014 22:00	11.04166667	-93.789	0	-8.3	12.79	79.44	1.64
23/10/2014 23:00	11.08333333	-93.861	0	-7.2	12.23	84.56	1.15
24/10/2014 00:00	11.125	-93.847	0	-6.8	12.44	82.59	1.73
24/10/2014 01:00	11.16666667	-93.734	0	-6.8	12.47	79.09	1.56
24/10/2014 02:00	11.20833333	-93.892	0	-7	12.4	79.22	1.38
24/10/2014 03:00	11.25	-93.982	0	-13.5	12.34	81.17	1.86
24/10/2014 04:00	11.29166667	-93.701	0	-5.2	12.27	82.52	1.68
24/10/2014 05:00	11.33333333	-93.614	0	-15.9	12.33	84.67	2.13
24/10/2014 06:00	11.375	-94.088	0	-27.1	12.14	87.84	1.89
24/10/2014 07:00	11.41666667	-94.286	0.23	-16.6	12.04	89.37	1.86
24/10/2014 08:00	11.45833333	-94.231	0.41	-11.1	12.06	93.29	1.77
24/10/2014 09:00	11.5	-94.585	0	15.9	12.38	95.97	1.66
24/10/2014 10:00	11.54166667	-94.372	0	73.2	13.52	89.47	2.76
24/10/2014 11:00	11.58333333	-94.533	0	127.3	14.89	85.54	1.87
24/10/2014 12:00	11.625	-94.459	0	63.3	14.7	85.57	2.38
24/10/2014 13:00	11.66666667	-94.109	0	22.1	14.35	87.31	2.77
24/10/2014 14:00	11.70833333	-93.971	0.19	-6.6	14.04	90.96	2.54
24/10/2014 15:00	11.75	-94.136	0	12.4	13.34	98.28	1.56
24/10/2014 16:00	11.79166667	-93.821	0	-11.1	12.89	98.91	1.85
24/10/2014 17:00	11.83333333	-94.114	0	-16.7	12.82	97.57	1.98
24/10/2014 18:00	11.875	-94.358	0	-19	12.58	97.83	2.29
24/10/2014 19:00	11.91666667	-94.643	0.22	-19.7	12.57	96.63	2.69
24/10/2014 20:00	11.95833333	-94.146	0.68	-13.3	12.16	99.98	2.66
24/10/2014 21:00	12	-94.289	0.62	-9.3	12.19	100	2.26
24/10/2014 22:00	12.04166667	-94.464	0.4	-8	12.28	100	1.88
24/10/2014 23:00	12.08333333	-94.486	0.66	-8.2	12.41	100	1.86
25/10/2014 00:00	12.125	-94.464	0	-7.6	12.5	100	1.79
25/10/2014 01:00	12.16666667	-94.311	0	-7.3	12.63	100	1.65
25/10/2014 02:00	12.20833333	-94.464	0	-6.6	12.68	100	1.3
25/10/2014 03:00	12.25	-94.242	0	-6.6	12.75	100	1.45
25/10/2014 04:00	12.29166667	-94.077	0	-7.7	12.82	100	1.46
25/10/2014 05:00	12.33333333	-93.977	0	-5.5	12.95	100	1.34
25/10/2014 06:00	12.375	-94.008	0	-4.2	12.95	100	1.22
25/10/2014 07:00	12.41666667	-94.382	0	3.8	13.09	100	1.44
25/10/2014 08:00	12.45833333	-94.71	0	18.9	13.37	100	1.48
25/10/2014 09:00	12.5	-94.403	0	10.4	13.71	100	1.13
25/10/2014 10:00	12.54166667	-94.601	0	41.6	14.2	99.46	1.62
25/10/2014 11:00	12.58333333	-94.67	0	84.6	15.05	97.58	1.46
25/10/2014 12:00	12.625	-94.588	0	202.6	16.64	89.81	2.06
25/10/2014 13:00	12.66666667	-94.581	0	50.7	15.5	77.9	2.73
25/10/2014 14:00	12.70833333	-94.293	0	111.2	16.06	72.89	2
25/10/2014 15:00	12.75	-94.015	0	30.5	15.22	69.39	2.76
25/10/2014 16:00	12.79166667	-93.939	0	-0.4	14.71	75.82	0.62
25/10/2014 17:00	12.83333333	-94.104	0	-11.3	12.95	91.21	0.34
25/10/2014 18:00	12.875	-94.155	0	-12.5	12.33	97.61	0.02
25/10/2014 19:00	12.91666667	-94.447	0	-11.2	12.2	99.16	0.22
25/10/2014 20:00	12.95833333	-94.454	0	-10.6	12.02	99.84	0.13
25/10/2014 21:00	13	-94.396	0	-8.6	11.91	99.97	0.98
25/10/2014 22:00	13.04166667	-94.242	0	-8	11.83	100	0.34
25/10/2014 23:00	13.08333333	-94.327	0	-9.5	11.84	100	0.51
26/10/2014 00:00	13.125	-94.687	0	-10.7	12.23	94.66	0.89
26/10/2014 01:00	13.16666667	-94.629	0	-8.2	12.11	95.42	0.88
26/10/2014 02:00	13.20833333	-94.475	0	-8.1	12.44	94.38	1.09
26/10/2014 03:00	13.25	-94.204	0	-7.8	12.27	96.83	0.25
26/10/2014 04:00	13.29166667	-94.523	0	-7.4	12.11	99.3	0.62
26/10/2014 05:00	13.33333333	-94.358	0	-9.7	12.52	96.09	1.58
26/10/2014 06:00	13.375	-94.136	0	-15.3	12.58	94.7	0.96
26/10/2014 07:00	13.41666667	-94.498	0	-2.8	11.95	99.61	0.75
26/10/2014 08:00	13.45833333	-94.464	0	5.9	12.98	95.29	1.34
26/10/2014 09:00	13.5	-95.082	0	96.3	14.59	91.09	1.45
26/10/2014 10:00	13.54166667	-95.037	0	114.5	15.45	88.78	2.06
26/10/2014 11:00	13.58333333	-94.963	0	89.6	16.36	86.5	2.28
26/10/2014 12:00	13.625	-94.554	0	83.6	16.85	83.88	2.18
26/10/2014 13:00	13.66666667	-94.942	0	144.1	17.48	80.61	2.12
26/10/2014 14:00	13.70833333	-94.634	0	104.1	17.79	78.89	1.98
26/10/2014 15:00	13.75	-94.661	0	64.8	17.46	79.34	2.07
26/10/2014 16:00	13.79166667	-94.321	0	-22.7	15.84	86.99	1.77
26/10/2014 17:00	13.83333333	-94.355	0	-40.1	12.91	97.95	0.08
26/10/2014 18:00	13.875	-94.687	0	-7.6	12.92	100	0.1
26/10/2014 19:00	13.91666667	-94.763	0	-40.4	12.78	100	0.39
26/10/2014 20:00	13.95833333	-95.205	0	-26.4	10.97	100	0.02
26/10/2014 21:00	14	-95.329	0	-18.2	11.41	100	0.16
26/10/2014 22:00	14.04166667	-95.23	0	-15.4	11.81	100	0.72
26/10/2014 23:00	14.08333333	-95.343	0	-16	11.63	100	0.06
27/10/2014 00:00	14.125	-95.244	0	-20.5	11.53	100	0.49
27/10/2014 01:00	14.16666667	-95.408	0	-30.8	11.05	100	0.49
27/10/2014 02:00	14.20833333	-95.145	0	-29.9	10.11	100	0.27
27/10/2014 03:00	14.25	-95.127	0	-19.4	10.25	100	0.03
27/10/2014 04:00	14.29166667	-95.281	0	-13.5	10.06	100	0.03
27/10/2014 05:00	14.33333333	-95.117	0	-17.5	10.45	100	0.57
27/10/2014 06:00	14.375	-95.796	0	-21.4	9.87	100	0.1
27/10/2014 07:00	14.41666667	-95.806	0	-9.1	10.17	100	0.24
27/10/2014 08:00	14.45833333	-96.146	0	40.5	11.62	100	0.2
27/10/2014 09:00	14.5	-96.057	0	143.1	14.42	100	0.89
27/10/2014 10:00	14.54166667	-96.05	0	108.2	16.33	87.62	1.38
27/10/2014 11:00	14.58333333	-95.79	0	204.1	18.79	76.51	1.18
27/10/2014 12:00	14.625	-95.626	0	164.2	18.86	73.06	1.88
27/10/2014 13:00	14.66666667	-95.618	0	89	18.9	71.34	2.35
27/10/2014 14:00	14.70833333	-95.484	0	134	20.01	65.61	2
27/10/2014 15:00	14.75	-95.44	0	31.2	19.53	66.53	1.8
