# FieldCode	SubFieldCode	HeadCenter_Code	TopZoolSub_Code	Organische Koolstof (% kg/kg)	CaCO3 (% kg/kg)	Zand (% kg/kg)	Leem (% kg/kg)	Klei (% kg/kg)	verschil	Textuur Code	Textuur Klasse	K0_Bulk Dichtheid (kg/m3)	K0_Porositeit (m3/m3)	K0_Lucht Capaciteit -100 cm (ThetaS) (m3/m3)	K0_Lucht Capaciteit -50 cm (ThetaS) (m3/m3)	K0_Macroporien Volume -30 cm (ThetaS) (m3/m3)	K0_Macroporien Volume -10 cm (ThetaS) (m3/m3)	K0_Lucht Capaciteit -100 cm (Porositeit) (m3/m3)	K0_Lucht Capaciteit -50 cm (Porositeit) (m3/m3)	K0_Macroporien Volume -30 cm (Porositeit) (m3/m3)	K0_Macroporien Volume -10 cm (Porositeit) (m3/m3)	K0_PDI_Bimodal_SWR thetar (m3/m3)	K0_PDI_Bimodal_SWR thetas (m3/m3)	K0_PDI_Bimodal_SWR w1 (-)	K0_PDI_Bimodal_SWR alpha1 (1/cm)	K0_PDI_Bimodal_SWR n1 (-)	K0_PDI_Bimodal_SWR alpha2 (1/cm)	K0_PDI_Bimodal_SWR n2 (-)	K0_PDI_Bimodal_K thetar (m3/m3)	K0_PDI_Bimodal_K thetas (m3/m3)	K0_PDI_Bimodal_K Ks (cm/d)	K0_PDI_Bimodal_K l (-)	K0_PDI_Bimodal_K w1 (-)	K0_PDI_Bimodal_K omega1 (-)	K0_PDI_Bimodal_K alpha1 (1/cm)	K0_PDI_Bimodal_K n1 (-)	K0_PDI_Bimodal_K alpha2 (1/cm)	K0_PDI_Bimodal_K n2 (-)	K0_Vochtgehalte(pF-1.0)	K0_Vochtgehalte(pF-0.75)	K0_Vochtgehalte(pF-0.5)	K0_Vochtgehalte(pF-0.25)	K0_Vochtgehalte(pF0.0)	K0_Vochtgehalte(pF0.25)	K0_Vochtgehalte(pF0.5)	K0_Vochtgehalte(pF0.75)	K0_Vochtgehalte(pF1.0)	K0_Vochtgehalte(pF1.25)	K0_Vochtgehalte(pF1.5)	K0_Vochtgehalte(pF1.75)	K0_Vochtgehalte(pF2.0)	K0_Vochtgehalte(pF2.25)	K0_Vochtgehalte(pF2.5)	K0_Vochtgehalte(pF2.75)	K0_Vochtgehalte(pF3.0)	K0_Vochtgehalte(pF3.25)	K0_Vochtgehalte(pF3.5)	K0_Vochtgehalte(pF3.75)	K0_Vochtgehalte(pF4.0)	K0_Vochtgehalte(pF4.25)	K0_Vochtgehalte(pF4.5)	K0_Vochtgehalte(pF4.75)	K0_Vochtgehalte(pF5.0)	K0_Kh(pF-1.0)	K0_Kh(pF-0.75)	K0_Kh(pF-0.5)	K0_Kh(pF-0.25)	K0_Kh(pF0.0)	K0_Kh(pF0.25)	K0_Kh(pF0.5)	K0_Kh(pF0.75)	K0_Kh(pF1.0)	K0_Kh(pF1.25)	K0_Kh(pF1.5)	K0_Kh(pF1.75)	K0_Kh(pF2.0)	K0_Kh(pF2.25)	K0_Kh(pF2.5)	K0_Kh(pF2.75)	K0_Kh(pF3.0)	K0_Kh(pF3.25)	K0_Kh(pF3.5)	K0_Kh(pF3.75)	K0_Kh(pF4.0)	K0_Kh(pF4.25)	K0_Kh(pF4.5)	K0_Kh(pF4.75)	K0_Kh(pF5.0)	K0_VanGenuchten thetar (m3/m3)	K0_VanGenuchten thetas (m3/m3)	K0_VanGenuchten alpha (1/cm)	K0_VanGenuchten n (-)	K0_VanGenuchten m (-)	KS_Bulk Dichtheid (kg/m3)	KS_Porositeit (m3/m3)	KS_Lucht Capaciteit -100 cm (ThetaS) (m3/m3)	KS_Lucht Capaciteit -50 cm (ThetaS) (m3/m3)	KS_Macroporien Volume -30 cm (ThetaS) (m3/m3)	KS_Macroporien Volume -10 cm (ThetaS) (m3/m3)	KS_Lucht Capaciteit -100 cm (Porositeit) (m3/m3)	KS_Lucht Capaciteit -50 cm (Porositeit) (m3/m3)	KS_Macroporien Volume -30 cm (Porositeit) (m3/m3)	KS_Macroporien Volume -10 cm (Porositeit) (m3/m3)	KS_PDI_Bimodal_SWR thetar (m3/m3)	KS_PDI_Bimodal_SWR thetas (m3/m3)	KS_PDI_Bimodal_SWR w1 (-)	KS_PDI_Bimodal_SWR alpha1 (1/cm)	KS_PDI_Bimodal_SWR n1 (-)	KS_PDI_Bimodal_SWR alpha2 (1/cm)	KS_PDI_Bimodal_SWR n2 (-)	KS_PDI_Bimodal_K thetar (m3/m3)	KS_PDI_Bimodal_K thetas (m3/m3)	KS_PDI_Bimodal_K Ks (cm/d)	KS_PDI_Bimodal_K l (-)	KS_PDI_Bimodal_K w1 (-)	KS_PDI_Bimodal_K omega1 (-)	KS_PDI_Bimodal_K alpha1 (1/cm)	KS_PDI_Bimodal_K n1 (-)	KS_PDI_Bimodal_K alpha2 (1/cm)	KS_PDI_Bimodal_K n2 (-)	KS_Vochtgehalte(pF-1.0)	KS_Vochtgehalte(pF-0.75)	KS_Vochtgehalte(pF-0.5)	KS_Vochtgehalte(pF-0.25)	KS_Vochtgehalte(pF0.0)	KS_Vochtgehalte(pF0.25)	KS_Vochtgehalte(pF0.5)	KS_Vochtgehalte(pF0.75)	KS_Vochtgehalte(pF1.0)	KS_Vochtgehalte(pF1.25)	KS_Vochtgehalte(pF1.5)	KS_Vochtgehalte(pF1.75)	KS_Vochtgehalte(pF2.0)	KS_Vochtgehalte(pF2.25)	KS_Vochtgehalte(pF2.5)	KS_Vochtgehalte(pF2.75)	KS_Vochtgehalte(pF3.0)	KS_Vochtgehalte(pF3.25)	KS_Vochtgehalte(pF3.5)	KS_Vochtgehalte(pF3.75)	KS_Vochtgehalte(pF4.0)	KS_Vochtgehalte(pF4.25)	KS_Vochtgehalte(pF4.5)	KS_Vochtgehalte(pF4.75)	KS_Vochtgehalte(pF5.0)	KS_Kh(pF-1.0)	KS_Kh(pF-0.75)	KS_Kh(pF-0.5)	KS_Kh(pF-0.25)	KS_Kh(pF0.0)	KS_Kh(pF0.25)	KS_Kh(pF0.5)	KS_Kh(pF0.75)	KS_Kh(pF1.0)	KS_Kh(pF1.25)	KS_Kh(pF1.5)	KS_Kh(pF1.75)	KS_Kh(pF2.0)	KS_Kh(pF2.25)	KS_Kh(pF2.5)	KS_Kh(pF2.75)	KS_Kh(pF3.0)	KS_Kh(pF3.25)	KS_Kh(pF3.5)	KS_Kh(pF3.75)	KS_Kh(pF4.0)	KS_Kh(pF4.25)	KS_Kh(pF4.5)	KS_Kh(pF4.75)	KS_Kh(pF5.0)	KS_VanGenuchten thetar (m3/m3)	KS_VanGenuchten thetas (m3/m3)	KS_VanGenuchten alpha (1/cm)	KS_VanGenuchten n (-)	KS_VanGenuchten m (-)	Ks - geometrisch (m/s) 	Ks - geometrisch std (m/s) 	Ks - Finney (m/s) 	Ks - Finney std (m/s) 	Ks - Warrick (m/s) 	Ks - Warrick std (m/s) 	Ks - Min (m/s) 	Ks - Max (m/s) 	Ks - geometrisch (cm/d) 	Ks - geometrisch std (cm/d)	Ks - Finney (cm/d)  	Ks - Finney std (cm/d) 	Ks - Warrick (cm/d) 	Ks - Warrick std (cm/d) 	Ks - Min (cm/d) 	Ks - Max (cm/d) 	nSamples_BeforeFilter 	nSamples_AfterFilter 	Bulk Dichtheid (kg/m3)	Z1 (cm)	Z2 (cm)	Indringingsweerstand (MPa)	Diepte Ploegzool (cm)	Gravimetrisch Vochtgehalte (kg/kg)	
A	H1	C	CSUB	0.45	0.08	17.10	69.30	13.60	-1.70	L	Zandleem	1470.0	0.444103048925	0.0570082596387	0.0427612847078	0.0329304177279	0.0148177910931	0.107111308563	0.0928643336324	0.0830334666525	0.0649208400177	0.086	0.394	0.064	0.00159	2.992	0.1268	1.01	0.086	0.394	5822.57210463	0.103	0.064	9.35e-05	0.00159	2.992	0.1268	1.01	0.393811783699	0.393664966328	0.393405801371	0.392952795446	0.392173825898	0.390867388085	0.388737370165	0.385236660867	0.379182208907	0.370387267076	0.360084550982	0.34889737158	0.336991740361	0.323706185776	0.304892191466	0.268462194412	0.21789725085	0.182011430591	0.160923578557	0.145854272167	0.132816693772	0.120461300944	0.108354920447	0.0963598659157	0.0844324147977	11.6474636795	9.05705991405	6.82468593216	4.95963127917	3.46716420001	2.34194542398	1.55659933827	1.03176412475	0.59427114196	0.274060655128	0.120641721173	0.0545410143126	0.0261489626638	0.0133805545834	0.00664886531345	0.00236021844853	0.000582620406234	0.000183990659276	7.1834768866e-05	2.95786506813e-05	1.23383811976e-05	5.16900995643e-06	2.16991411045e-06	9.1205179105e-07	3.83680333346e-07	0.0584241423609	0.389103076683	0.00535892547693	1.0403130229	0.368948626906	1470.0	0.444103048925	0.0605451988625	0.0463261264365	0.0366595052153	0.0193117727274	0.108648247787	0.0944291753611	0.0847625541399	0.067414821652	0.0	0.396	0.947	0.1349	1.012	0.00154	3.046	0.0	0.396	13038.1389776	1.362	0.947	3.61e-05	0.1349	1.012	0.00154	3.046	0.395711403837	0.395485840515	0.395087534327	0.394391556651	0.393196954723	0.391205341109	0.388030099943	0.383275314404	0.376688227273	0.368293225944	0.358380914045	0.347348100583	0.335454801138	0.322233612553	0.303960745504	0.268521454786	0.217253089655	0.180415848577	0.159086690671	0.143984676568	0.13094689727	0.118605444264	0.10653479823	0.0946038143286	0.0827720068298	34.4903855126	26.4080600749	19.4565411978	13.6699937967	9.06917733802	5.63864387107	3.29203036131	1.82424692783	0.902753132048	0.389108481646	0.162108393642	0.0691375646184	0.0312616585581	0.0150700367329	0.00700602188252	0.00223592899988	0.00048024597873	0.000145759729005	5.66348952742e-05	2.32668634247e-05	9.69121956237e-06	4.0571576479e-06	1.70296280579e-06	7.15962692407e-07	3.01324886771e-07	0.0578211344312	0.389511075397	0.00508041771468	1.0	0.393650734592	3.51677569105e-06	8.63711146559	2.23062709541e-05	5.06678330283e-05	5.720965271e-05	0.000932422956728	7.50996805112e-08	6.63641273962e-05	30.3849419707	74624643.0627	192.726181044	437.770077364	494.291399415	8056.13434613	0.648861239617	573.386060703	6	6	1608.0	28.0	39.0	3.03653846154	34.0	0.208192268764
A	H1	C	SUB	0.27	0.11	15.30	67.90	16.80	-2.20	L	Zandleem	1498.6	0.433769423322	0.0566318973148	0.0403090403787	0.0299661228481	0.0131348712967	0.0769013206368	0.0605784637009	0.0502355461702	0.0334042946189	0.155	0.4135	0.4595	0.07199	1.9065	0.01351	1.8855	0.155	0.4135	8071.32512478	4.4315	0.4595	3.345e-05	0.07199	1.9065	0.01351	1.8855	0.413415909488	0.41334198733	0.41320013097	0.412925244825	0.412389518376	0.411350305312	0.409387693756	0.40591079391	0.400365128703	0.39253187623	0.382535421919	0.370609804252	0.356868102685	0.340675400287	0.318975131013	0.288663203713	0.257536849256	0.233111473304	0.213517723593	0.195993916855	0.17926601533	0.16285623731	0.146593816553	0.130418735814	0.114310153073	22.929624549	17.9100891871	13.5428606364	9.84962160325	6.84689648897	4.53342871403	2.86913147343	1.74055574243	0.961238050948	0.485675561549	0.239156578777	0.113315778216	0.0515066305184	0.0223768087566	0.00772260002314	0.00173501111694	0.000472822624453	0.000178610278932	7.2666503356e-05	3.01431405208e-05	1.26017957794e-05	5.28916161442e-06	2.22474185392e-06	9.36903697763e-07	3.94818335657e-07	0.0	0.411912640755	0.0153261387563	1.16150790971	0.14783092642	1498.6	0.433769423322	0.0584720828307	0.0392191325991	0.0292056050783	0.0151096855329	0.077241506153	0.0579885559214	0.0479750284004	0.0338791088551	0.1935	0.415	0.55	0.13845	1.3165	0.00973	1.365	0.1935	0.415	7142.42291332	10.0	0.55	9.235e-05	0.13845	1.3165	0.00973	1.365	0.41482389154	0.414669078423	0.41438239826	0.413861450059	0.412944561448	0.411404861803	0.408928306247	0.405086054589	0.399890314467	0.393381665572	0.38490203671	0.372991458687	0.356527917169	0.336374342532	0.314038856505	0.290463588319	0.26641656314	0.242642104368	0.219680164209	0.197797480217	0.177059306792	0.157423041218	0.13880129448	0.121094725534	0.104206632136	1301.56169823	1113.45028976	937.292352818	777.08217566	636.297755081	515.45976264	409.092696985	306.278569777	199.482233649	97.7118303338	28.5720901734	3.83636843261	0.238738746068	0.0207199574458	0.00528519559248	0.00179901826317	0.000691851311042	0.000283828073439	0.00011894776257	5.01010862393e-05	2.11233123907e-05	8.9073612942e-06	3.75618749135e-06	1.58397029558e-06	6.67954695223e-07	0.0	0.40826885187	0.00743665423379	1.0	0.202978791586	1.1069379992e-05	1.0	nan	0.0	nan	nan	1.1069379992e-05	1.1069379992e-05	95.639443131	8640000.0	nan	0.0	nan	nan	95.639443131	95.639443131	6	1	1501.2	39.0	80.0	2.27041208791	34.0	0.223497696116
A	H1	C	TOP	1.27	0.16	17.20	72.90	9.90	-0.70	L	Zandleem	1387.0872093	0.473416330166	0.11165967107	0.0851532783515	0.0665544356108	0.0270660535032	0.0550760012354	0.0285696085171	0.0099707657764	-0.0295176163311	0.2435	0.53	0.7085	0.00269	1.751	0.11385	1.6775	0.2435	0.53	47.9803514377	0.237	0.7085	0.007255	0.00269	1.751	0.11385	1.6775	0.529975404363	0.529942550702	0.529863541198	0.529669402038	0.529181927707	0.527939497482	0.524802261442	0.517398373728	0.502933946497	0.482821794217	0.461513334217	0.440556658825	0.41834032893	0.390877209566	0.353489080061	0.306569685304	0.258478687732	0.217125941815	0.184346459817	0.158607685869	0.13787920507	0.120546424294	0.105481071191	0.0919260403951	0.0793793090961	41.2916309348	39.4344814101	36.9411134131	33.5352122626	28.847208708	22.5354371055	14.8186657926	7.44318706628	2.83442617323	0.984010980475	0.386063121362	0.181017547797	0.0924855427778	0.0433904485519	0.015783446918	0.00416135823093	0.000903458885891	0.000211191246778	6.32207089038e-05	2.31407038381e-05	9.29533775942e-06	3.85900990042e-06	1.61924227098e-06	6.81729437509e-07	2.87329329986e-07	0.0268941082607	0.523914235102	0.00995655058252	1.0	0.325708486703	1387.0872093	0.473416330166	0.119247855363	0.0904960045156	0.0709717978696	0.0351885150297	0.0566641855286	0.0279123346811	0.00838812803525	-0.0273951548047	0.0575	0.536	0.552	0.038505	1.536	0.091125	1.6215	0.0575	0.536	12058.844359	6.703	0.552	8.935e-05	0.038505	1.536	0.091125	1.6215	0.535670254214	0.53537817746	0.534831946556	0.533821446154	0.531987439096	0.528760111878	0.523303685103	0.514354375771	0.50081148497	0.48336062448	0.463079829524	0.4408266399	0.416752144637	0.389186593791	0.353731731554	0.30742756969	0.257925350009	0.215991333615	0.183731777526	0.158596960454	0.138027045317	0.120359595662	0.104618035747	0.0902382670963	0.0768899955035	1778.97099243	1430.35585226	1102.78910384	804.640388473	545.813960941	336.448048716	183.541230711	86.2856831397	34.2815057466	11.5761451016	3.46451517166	0.990784777707	0.286117939095	0.0798994891406	0.0181809341885	0.00338988846684	0.000892337984945	0.00033961249084	0.000141028730028	5.93226189047e-05	2.50038520513e-05	1.05428331687e-05	4.44574247351e-06	1.87473812021e-06	7.90568547696e-07	0.0175711285995	0.526529999912	0.0111880930346	1.0	0.304742935763	2.22952176518e-05	1.0	nan	0.0	nan	nan	2.22952176518e-05	2.22952176518e-05	192.630680511	8640000.0	nan	0.0	nan	nan	192.630680511	192.630680511	6	1	1292.3624031	0.0	28.0	2.03731837607	34.0	0.212698739929
A	H1	H	CSUB	1.02	0.48	20.80	68.70	10.60	-1.90	L	Zandleem	1575.6	0.402559484312	0.0193684132981	0.00927985410782	0.00427710971784	0.000621370353777	0.0314278976094	0.0213393384191	0.0163365940292	0.012680854665	0.222	0.3905	0.2755	0.02495	1.5495	0.00086	1.917	0.222	0.3905	1.92077863418	-0.6965	0.2755	0.05241	0.02495	1.5495	0.00086	1.917	0.390497928764	0.390496063604	0.39049242014	0.390485179774	0.390470514299	0.390440159363	0.390375568924	0.390231663514	0.389878629646	0.388853787497	0.385818639136	0.379758982812	0.371131586702	0.359975604429	0.345652393096	0.326465688809	0.299431986323	0.263144833936	0.224439244929	0.191551138928	0.165293024775	0.143675785546	0.125056383089	0.10841017649	0.093111734211	0.102980456467	0.0948206495527	0.0870230947943	0.0795942764328	0.0725386115223	0.0658584607542	0.05955412716	0.0536226976163	0.0480468157696	0.0426921702101	0.0369401331562	0.0305550473494	0.0226275026909	0.0150429208502	0.00941868893071	0.00526711642355	0.00238672930545	0.000777527552096	0.000193345086265	4.7451640286e-05	1.32246633328e-05	4.21232257565e-06	1.48777126658e-06	5.64153357695e-07	2.23724647909e-07	0.0353042731145	0.389972998578	0.00151424199027	1.08017337028	0.336863192175	1575.6	0.402559484312	0.0309215796898	0.0240006583953	0.0200465398527	0.0129050366553	0.0319810640011	0.0250601427066	0.021106024164	0.0139645209666	0.067	0.4015	0.734	0.0012	1.361	0.42595	8.005	0.067	0.4015	2854.47236172	-1.0	0.734	1e-09	0.0012	1.361	0.42595	8.005	0.401447182781	0.401406573303	0.401336052048	0.401214487235	0.400989947215	0.399871510351	0.394832556811	0.391931312829	0.388594963344	0.385007953074	0.381072731563	0.376484708047	0.37057842031	0.36205185224	0.348730361768	0.327977415629	0.298514298516	0.26244044328	0.224352103189	0.188310311776	0.156343275901	0.128884656338	0.105602537954	0.0859185637597	0.0692372797325	8.00069705883	6.95984540968	6.10172348366	5.42695615073	4.92776218915	3.42476410138	0.281094957874	0.165238169345	0.102749742982	0.0685273012938	0.0482936376325	0.0347231691783	0.0244005123489	0.0160020680574	0.00932969847848	0.00462453041996	0.00190360176007	0.000660287726483	0.000202063580247	5.74093589955e-05	1.57264215852e-05	4.24917617248e-06	1.14689343623e-06	3.11522575366e-07	8.55668849367e-08	0.0	0.394327818453	0.00122142212835	1.0	0.36202827958	7.84942593647e-07	2.8203974667	1.29596724901e-06	1.46339454084e-06	1.49619418808e-06	3.22056992674e-06	2.69889476837e-07	3.33776357827e-06	6.78190400911	24368234.1122	11.1971570315	12.6437288328	12.927117785	27.825724167	2.33184507987	28.8382773163	6	6	1581.86666667	32.0	44.0	3.48375	36.0	0.204997908333
A	H1	H	SUB	0.19	0.27	15.80	68.20	16.00	-2.60	L	Zandleem	1537.2	0.419404182994	0.0234426376497	0.0139343408576	0.00909242287801	0.00332357661203	0.0588468206439	0.0493385238518	0.0444966058722	0.0387277596062	0.0	0.384	0.977	0.0123	1.01	0.00117	3.177	0.0	0.384	157.23995607	-1.0	0.977	0.00033	0.0123	1.01	0.00117	3.177	0.383966385733	0.383939906846	0.383892608456	0.383808205344	0.383657857431	0.38339088514	0.382919447686	0.382094944192	0.380676423388	0.378300726228	0.374484238033	0.368703443086	0.36055736235	0.349821546447	0.335691093752	0.313308144134	0.274794781038	0.236761112347	0.211615049191	0.192740038393	0.175842528258	0.159548406984	0.14347246291	0.127513061624	0.111645885157	0.755710227639	0.647152413912	0.547272615367	0.456281536491	0.374414229574	0.30193173806	0.239112384766	0.186217851302	0.143408274605	0.110565806836	0.0868731726845	0.0686725531645	0.044694985702	0.0217639316829	0.00995303358529	0.00433971839676	0.00161729379683	0.000589011486076	0.000233994099137	9.63127252576e-05	4.0060103742e-05	1.67299530767e-05	7.00256577185e-06	2.93566369701e-06	1.23218819409e-06	0.0270089394978	0.381784997762	0.00470478371534	1.47612758551	0.154513068156	1537.2	0.419404182994	0.0474812538372	0.0404152253292	0.0363515241228	0.0270947580146	0.0608854368314	0.0538194083234	0.049755707117	0.0404989410087	0.0	0.406	0.104	0.5	1.545	0.00164	1.298	0.0	0.406	182.403564297	-1.0	0.104	1e-09	0.5	1.545	0.00164	1.298	0.405845604466	0.405628077783	0.405115417929	0.403956464797	0.401557695445	0.397330311162	0.391413389169	0.38490558942	0.378905241985	0.373777079252	0.369241880535	0.364568454671	0.358518746163	0.349144763257	0.333847402645	0.310425936016	0.2790656633	0.2430064576	0.206495968607	0.172546802481	0.142488538543	0.116549713461	0.0944496956504	0.0757361655018	0.059936546236	119.297477372	99.8810627191	76.8069189245	51.8134100291	28.8016581626	12.4713371482	4.25205130823	1.29120548135	0.421683853961	0.171056385253	0.0878826657418	0.0525479283316	0.0327524596688	0.0194159354045	0.0102295598119	0.00459311729954	0.00174620467146	0.000578962893636	0.000175266125108	5.04336578108e-05	1.41682152052e-05	3.94634695925e-06	1.09932259543e-06	3.07851467575e-07	8.69625427323e-08	0.0	0.389780119552	0.00146202131156	1.0	0.370478008628	7.57056597076e-06	5.41409438815	2.40432384815e-05	3.80931486958e-05	5.07085480726e-05	0.00034341628665	8.22706569489e-07	5.5412090655e-05	65.4096899873	46777775.5136	207.73358048	329.124804732	438.121855347	2967.11671666	7.10818476038	478.760463259	6	4	1555.44	44.0	80.0	2.648515625	36.0	0.224282888092
A	H1	H	TOP	1.17	0.19	21.60	68.70	9.80	-2.40	L	Zandleem	1395.0	0.470663567803	0.0745244245806	0.0525249114155	0.036511774083	0.0112056123968	0.103187992384	0.081188479219	0.0651753418864	0.0398691802003	0.064	0.442	0.2695	0.05325	1.5305	0.00183	1.3675	0.064	0.442	27.0541383786	3.5605	0.2695	0.01023	0.05325	1.5305	0.00183	1.3675	0.441984400361	0.441965132972	0.44192128367	0.441820387172	0.441585874303	0.441037303893	0.439758861035	0.436862280657	0.430794387603	0.419838466285	0.403884267508	0.385736501228	0.36747557542	0.348638274787	0.32743571519	0.301934997938	0.271276621779	0.236976518506	0.202548482317	0.171008287654	0.143542164714	0.120070308639	0.100047959062	0.0828696314176	0.0680026624543	22.4756798076	21.4777020436	20.2175160475	18.6136923838	16.5637323984	13.9573567139	10.7395894703	7.09571703429	3.7181484134	1.49913301293	0.502935863459	0.168048802908	0.0616451149655	0.0244728668429	0.0100445761932	0.00400599594721	0.00145795180028	0.000487931674971	0.000165229112733	6.07491055197e-05	2.40211483094e-05	9.87117324565e-06	4.12254789592e-06	1.73235002223e-06	7.29599538495e-07	0.0	0.433080580955	0.00443624422079	1.0	0.304199463652	1395.0	0.470663567803	0.0782645600215	0.0551386348901	0.0388909598282	0.0135887056865	0.103928127825	0.0808022026936	0.0645545276317	0.0392522734898	0.1485	0.445	0.598	0.06265	1.236	0.00099	2.107	0.1485	0.445	1103.80884585	10.0	0.598	0.0009045	0.06265	1.236	0.00099	2.107	0.444936265338	0.444874908122	0.444753345488	0.44451175292	0.444031523406	0.443082345776	0.441236356913	0.437752793136	0.431411294314	0.420446237754	0.404501710218	0.385987222983	0.366735439978	0.34716200968	0.326596575828	0.302913281154	0.271786179242	0.232664881542	0.196819589949	0.169001746204	0.14665639669	0.12762107755	0.11077332194	0.0955059828981	0.0814475612441	288.524771581	253.116687702	216.070867498	177.502171886	137.889437765	98.4839577505	61.9073282649	32.2964377878	13.3071550743	4.36783633703	1.22506300749	0.33072963265	0.0949852741833	0.0301126471153	0.01032257382	0.00361505731873	0.00127377227413	0.000507722351539	0.000213456210842	9.00045940355e-05	3.79544300404e-05	1.60052437143e-05	6.74935493914e-06	2.84617935356e-06	1.20022387992e-06	0.0307544298522	0.43482314598	0.00425457907145	1.00105615007	0.334433198878	9.10975212233e-06	1.61855883671	1.02026586765e-05	5.5471984929e-06	1.0632658002e-05	1.63421329617e-05	4.12005191693e-06	1.42115714856e-05	78.7082583369	13984348.3492	88.1509709652	47.9277949787	91.8661651372	141.196028789	35.5972485623	122.787977636	6	4	1415.0	0.0	32.0	2.37323863636	36.0	0.217891319706
A	H2	C	CSUB	0.41	0.11	14.70	73.80	11.40	-2.40	A	Leem	1554.0	0.412448603431	0.0333199558223	0.0189638639319	0.0116370042371	0.00323908077802	0.0567685592534	0.0424124673631	0.0350856076682	0.0266876842092	0.228	0.389	0.783	0.0358	1.01	0.00327	3.175	0.228	0.389	73.1439596645	-0.047	0.783	0.000746	0.0358	1.01	0.00327	3.175	0.388984981586	0.388972196925	0.388947915442	0.388900962715	0.388808264497	0.388621124538	0.388235367759	0.387429783563	0.385760919222	0.382477701494	0.37671633279	0.368010318159	0.355680044178	0.334018659995	0.28824965193	0.235089956447	0.203283967334	0.184405147164	0.169782551827	0.15640836258	0.143397975502	0.130498827449	0.117639498315	0.104799994797	0.0919748079402	0.500782210107	0.442326956471	0.38786335435	0.337554249531	0.29161040012	0.250303482744	0.213966684076	0.182949205782	0.157369263511	0.1353934354	0.107151016844	0.0759126765354	0.0535073905081	0.0307636587603	0.00827063218754	0.00113482883673	0.000286876747965	0.000110807445155	4.59571279932e-05	1.92781731699e-05	8.10797040677e-06	3.41319611174e-06	1.43754958564e-06	6.05653606002e-07	2.5522642248e-07	0.0502532043009	0.386550541306	0.0128591513821	2.99619622259	0.0923993544811	1554.0	0.412448603431	0.0561496635212	0.0404764392538	0.0305364190404	0.0143184414486	0.0645982669523	0.048925042685	0.0389850224715	0.0227670448797	0.0	0.404	0.08	0.00277	3.606	0.0737	1.023	0.0	0.404	13038.1389776	10.0	0.08	2.28e-05	0.00277	3.606	0.0737	1.023	0.403827888517	0.40369068809	0.403445293388	0.403008939948	0.402240916907	0.400912547346	0.398680231966	0.395092783762	0.389681558551	0.382142932589	0.37250082849	0.361056231165	0.347850336479	0.32988732652	0.291658697661	0.234206947857	0.199379057934	0.180192281251	0.165313196896	0.151538978843	0.138139134913	0.124953015544	0.111945599544	0.0991087476981	0.0864396909827	156.912747921	124.752157706	95.9593762839	70.7464393477	49.3614327763	32.0612173519	19.017092167	10.1296845804	4.82394734684	2.05220199713	0.795121028261	0.301305685686	0.115475690689	0.0384058647004	0.00579212859852	0.00115911821837	0.000471071822582	0.000198233211977	8.3563094046e-05	3.5234562313e-05	1.48578129429e-05	6.26542786823e-06	2.64210204945e-06	1.11416445699e-06	4.69839186272e-07	0.0425528643327	0.398572135116	0.0140746025114	1.60844059108	0.171978631264	2.32039222257e-05	1.8415531138	2.77715630554e-05	1.88868664686e-05	2.97516265166e-05	4.83771687243e-05	1.06000069888e-05	5.88020067891e-05	200.48188803	15911018.9032	239.946304798	163.182526289	257.054053103	417.978737778	91.5840603834	508.049338658	6	4	1566.8	25.0	38.0	2.97826923077	32.0	0.219502683095
